Date,Day,Time,Speed,Direction
2020.08.01,Saturday,12:31,43,1
2020.08.01,Saturday,12:31,44,1
2020.08.01,Saturday,12:31,39,2
2020.08.01,Saturday,12:31,85,1
2020.08.01,Saturday,12:31,69,1
2020.08.01,Saturday,12:31,48,2
2020.08.01,Saturday,12:31,50,1
2020.08.01,Saturday,12:31,44,2
2020.08.01,Saturday,12:31,52,1
2020.08.01,Saturday,12:32,57,1
2020.08.01,Saturday,12:32,44,2
2020.08.01,Saturday,12:32,40,2
2020.08.01,Saturday,12:32,42,2
2020.08.01,Saturday,12:32,38,2
2020.08.01,Saturday,12:33,38,2
2020.08.01,Saturday,12:33,25,2
2020.08.01,Saturday,12:33,28,2
2020.08.01,Saturday,12:34,62,1
2020.08.01,Saturday,12:34,52,1
2020.08.01,Saturday,12:34,53,1
2020.08.01,Saturday,12:34,42,2
2020.08.01,Saturday,12:34,56,1
2020.08.01,Saturday,12:34,44,1
2020.08.01,Saturday,12:34,51,1
2020.08.01,Saturday,12:34,51,1
2020.08.01,Saturday,12:34,32,1
2020.08.01,Saturday,12:34,44,2
2020.08.01,Saturday,12:34,60,1
2020.08.01,Saturday,12:35,54,1
2020.08.01,Saturday,12:35,44,2
2020.08.01,Saturday,12:35,43,2
2020.08.01,Saturday,12:35,41,2
2020.08.01,Saturday,12:35,51,1
2020.08.01,Saturday,12:35,55,2
2020.08.01,Saturday,12:35,62,1
2020.08.01,Saturday,12:36,58,1
2020.08.01,Saturday,12:36,57,1
2020.08.01,Saturday,12:36,47,1
2020.08.01,Saturday,12:36,45,2
2020.08.01,Saturday,12:36,52,1
2020.08.01,Saturday,12:36,46,1
2020.08.01,Saturday,12:36,52,1
2020.08.01,Saturday,12:36,52,1
2020.08.01,Saturday,12:36,44,2
2020.08.01,Saturday,12:36,37,1
2020.08.01,Saturday,12:37,38,1
2020.08.01,Saturday,12:37,38,1
2020.08.01,Saturday,12:37,58,1
2020.08.01,Saturday,12:37,37,1
2020.08.01,Saturday,12:37,59,1
2020.08.01,Saturday,12:37,62,1
2020.08.01,Saturday,12:37,65,1
2020.08.01,Saturday,12:38,36,2
2020.08.01,Saturday,12:39,49,1
2020.08.01,Saturday,12:39,50,2
2020.08.01,Saturday,12:39,47,2
2020.08.01,Saturday,12:39,56,1
2020.08.01,Saturday,12:39,46,2
2020.08.01,Saturday,12:40,62,1
2020.08.01,Saturday,12:40,58,1
2020.08.01,Saturday,12:40,56,1
2020.08.01,Saturday,12:40,52,2
2020.08.01,Saturday,12:40,43,2
2020.08.01,Saturday,12:40,62,1
2020.08.01,Saturday,12:40,55,1
2020.08.01,Saturday,12:40,58,1
2020.08.01,Saturday,12:41,49,1
2020.08.01,Saturday,12:41,90,1
2020.08.01,Saturday,12:41,45,2
2020.08.01,Saturday,12:41,45,2
2020.08.01,Saturday,12:41,90,1
2020.08.01,Saturday,12:42,52,2
2020.08.01,Saturday,12:42,25,1
2020.08.01,Saturday,12:42,53,1
2020.08.01,Saturday,12:42,62,1
2020.08.01,Saturday,12:42,53,2
2020.08.01,Saturday,12:43,58,1
2020.08.01,Saturday,12:43,49,1
2020.08.01,Saturday,12:43,49,2
2020.08.01,Saturday,12:43,49,2
2020.08.01,Saturday,12:43,58,1
2020.08.01,Saturday,12:43,69,1
2020.08.01,Saturday,12:43,68,1
2020.08.01,Saturday,12:43,48,2
2020.08.01,Saturday,12:43,52,2
2020.08.01,Saturday,12:43,60,1
2020.08.01,Saturday,12:43,69,1
2020.08.01,Saturday,12:43,60,1
2020.08.01,Saturday,12:43,42,2
2020.08.01,Saturday,12:44,66,1
2020.08.01,Saturday,12:44,43,2
2020.08.01,Saturday,12:44,76,1
2020.08.01,Saturday,12:44,61,1
2020.08.01,Saturday,12:44,58,1
2020.08.01,Saturday,12:44,75,1
2020.08.01,Saturday,12:44,48,2
2020.08.01,Saturday,12:45,41,2
2020.08.01,Saturday,12:45,41,1
2020.08.01,Saturday,12:45,43,2
2020.08.01,Saturday,12:45,41,1
2020.08.01,Saturday,12:45,48,2
2020.08.01,Saturday,12:45,59,1
2020.08.01,Saturday,12:46,40,1
2020.08.01,Saturday,12:46,44,1
2020.08.01,Saturday,12:46,45,1
2020.08.01,Saturday,12:46,66,1
2020.08.01,Saturday,12:46,41,2
2020.08.01,Saturday,12:46,46,2
2020.08.01,Saturday,12:46,41,1
2020.08.01,Saturday,12:46,51,1
2020.08.01,Saturday,12:46,60,1
2020.08.01,Saturday,12:47,55,2
2020.08.01,Saturday,12:47,36,1
2020.08.01,Saturday,12:47,49,1
2020.08.01,Saturday,12:47,57,1
2020.08.01,Saturday,12:47,65,1
2020.08.01,Saturday,12:47,69,1
2020.08.01,Saturday,12:47,43,2
2020.08.01,Saturday,12:47,44,2
2020.08.01,Saturday,12:48,54,1
2020.08.01,Saturday,12:48,54,2
2020.08.01,Saturday,12:48,42,2
2020.08.01,Saturday,12:48,86,1
2020.08.01,Saturday,12:48,59,2
2020.08.01,Saturday,12:48,61,1
2020.08.01,Saturday,12:48,61,1
2020.08.01,Saturday,12:49,43,2
2020.08.01,Saturday,12:49,45,2
2020.08.01,Saturday,12:49,41,2
2020.08.01,Saturday,12:49,63,2
2020.08.01,Saturday,12:50,65,1
2020.08.01,Saturday,12:50,43,2
2020.08.01,Saturday,12:50,55,2
2020.08.01,Saturday,12:50,56,1
2020.08.01,Saturday,12:50,47,1
2020.08.01,Saturday,12:50,60,1
2020.08.01,Saturday,12:50,43,2
2020.08.01,Saturday,12:50,35,2
2020.08.01,Saturday,12:51,39,2
2020.08.01,Saturday,12:51,62,1
2020.08.01,Saturday,12:51,43,2
2020.08.01,Saturday,12:51,58,1
2020.08.01,Saturday,12:51,53,1
2020.08.01,Saturday,12:51,40,2
2020.08.01,Saturday,12:51,61,1
2020.08.01,Saturday,12:51,67,1
2020.08.01,Saturday,12:52,42,2
2020.08.01,Saturday,12:52,49,1
2020.08.01,Saturday,12:52,48,1
2020.08.01,Saturday,12:52,56,1
2020.08.01,Saturday,12:52,47,2
2020.08.01,Saturday,12:52,61,1
2020.08.01,Saturday,12:52,55,1
2020.08.01,Saturday,12:53,69,1
2020.08.01,Saturday,12:53,37,2
2020.08.01,Saturday,12:53,50,1
2020.08.01,Saturday,12:53,51,2
2020.08.01,Saturday,12:54,34,2
2020.08.01,Saturday,12:54,28,2
2020.08.01,Saturday,12:54,58,1
2020.08.01,Saturday,12:54,59,1
2020.08.01,Saturday,12:54,48,1
2020.08.01,Saturday,12:55,33,2
2020.08.01,Saturday,12:55,47,2
2020.08.01,Saturday,12:55,69,1
2020.08.01,Saturday,12:55,54,1
2020.08.01,Saturday,12:55,55,2
2020.08.01,Saturday,12:55,45,2
2020.08.01,Saturday,12:55,86,1
2020.08.01,Saturday,12:56,69,1
2020.08.01,Saturday,12:56,41,2
2020.08.01,Saturday,12:56,66,1
2020.08.01,Saturday,12:56,58,1
2020.08.01,Saturday,12:56,43,2
2020.08.01,Saturday,12:56,67,1
2020.08.01,Saturday,12:56,48,2
2020.08.01,Saturday,12:57,88,1
2020.08.01,Saturday,12:57,50,2
2020.08.01,Saturday,12:57,70,1
2020.08.01,Saturday,12:57,58,1
2020.08.01,Saturday,12:57,45,2
2020.08.01,Saturday,12:57,41,2
2020.08.01,Saturday,12:58,44,2
2020.08.01,Saturday,12:58,55,2
2020.08.01,Saturday,12:58,71,1
2020.08.01,Saturday,12:58,46,2
2020.08.01,Saturday,12:59,58,1
2020.08.01,Saturday,12:59,84,1
2020.08.01,Saturday,12:59,37,2
2020.08.01,Saturday,13:00,73,1
2020.08.01,Saturday,13:00,46,2
2020.08.01,Saturday,13:00,63,1
2020.08.01,Saturday,13:00,47,2
2020.08.01,Saturday,13:01,42,2
2020.08.01,Saturday,13:01,45,2
2020.08.01,Saturday,13:01,60,1
2020.08.01,Saturday,13:01,58,1
2020.08.01,Saturday,13:01,48,2
2020.08.01,Saturday,13:01,71,1
2020.08.01,Saturday,13:02,65,1
2020.08.01,Saturday,13:02,71,1
2020.08.01,Saturday,13:02,57,1
2020.08.01,Saturday,13:02,47,2
2020.08.01,Saturday,13:02,69,1
2020.08.01,Saturday,13:02,31,1
2020.08.01,Saturday,13:02,67,1
2020.08.01,Saturday,13:02,49,2
2020.08.01,Saturday,13:03,43,2
2020.08.01,Saturday,13:03,60,1
2020.08.01,Saturday,13:03,47,1
2020.08.01,Saturday,13:03,65,1
2020.08.01,Saturday,13:04,63,1
2020.08.01,Saturday,13:04,37,2
2020.08.01,Saturday,13:04,77,1
2020.08.01,Saturday,13:04,59,1
2020.08.01,Saturday,13:04,60,1
2020.08.01,Saturday,13:04,64,1
2020.08.01,Saturday,13:05,57,1
2020.08.01,Saturday,13:05,61,1
2020.08.01,Saturday,13:05,50,2
2020.08.01,Saturday,13:05,43,1
2020.08.01,Saturday,13:05,41,2
2020.08.01,Saturday,13:05,46,2
2020.08.01,Saturday,13:05,43,2
2020.08.01,Saturday,13:06,69,1
2020.08.01,Saturday,13:06,57,1
2020.08.01,Saturday,13:06,52,2
2020.08.01,Saturday,13:07,54,2
2020.08.01,Saturday,13:07,51,2
2020.08.01,Saturday,13:08,43,2
2020.08.01,Saturday,13:08,53,1
2020.08.01,Saturday,13:08,48,1
2020.08.01,Saturday,13:08,47,2
2020.08.01,Saturday,13:08,46,2
2020.08.01,Saturday,13:09,81,1
2020.08.01,Saturday,13:09,67,1
2020.08.01,Saturday,13:09,68,1
2020.08.01,Saturday,13:10,26,1
2020.08.01,Saturday,13:10,41,1
2020.08.01,Saturday,13:10,50,1
2020.08.01,Saturday,13:10,48,2
2020.08.01,Saturday,13:10,47,2
2020.08.01,Saturday,13:10,50,2
2020.08.01,Saturday,13:10,50,2
2020.08.01,Saturday,13:11,41,2
2020.08.01,Saturday,13:11,68,1
2020.08.01,Saturday,13:11,43,2
2020.08.01,Saturday,13:12,92,2
2020.08.01,Saturday,13:12,31,2
2020.08.01,Saturday,13:13,57,1
2020.08.01,Saturday,13:13,65,1
2020.08.01,Saturday,13:13,67,2
2020.08.01,Saturday,13:13,43,2
2020.08.01,Saturday,13:13,57,1
2020.08.01,Saturday,13:13,39,2
2020.08.01,Saturday,13:14,47,2
2020.08.01,Saturday,13:14,75,1
2020.08.01,Saturday,13:14,81,1
2020.08.01,Saturday,13:14,68,1
2020.08.01,Saturday,13:14,22,2
2020.08.01,Saturday,13:14,37,2
2020.08.01,Saturday,13:14,40,2
2020.08.01,Saturday,13:14,45,2
2020.08.01,Saturday,13:15,46,2
2020.08.01,Saturday,13:15,79,1
2020.08.01,Saturday,13:16,47,2
2020.08.01,Saturday,13:16,56,1
2020.08.01,Saturday,13:16,45,2
2020.08.01,Saturday,13:16,48,2
2020.08.01,Saturday,13:16,50,2
2020.08.01,Saturday,13:16,45,2
2020.08.01,Saturday,13:17,64,1
2020.08.01,Saturday,13:17,50,1
2020.08.01,Saturday,13:17,70,1
2020.08.01,Saturday,13:17,63,1
2020.08.01,Saturday,13:17,50,1
2020.08.01,Saturday,13:17,66,1
2020.08.01,Saturday,13:18,47,2
2020.08.01,Saturday,13:18,40,2
2020.08.01,Saturday,13:18,47,1
2020.08.01,Saturday,13:18,52,1
2020.08.01,Saturday,13:18,60,1
2020.08.01,Saturday,13:19,39,2
2020.08.01,Saturday,13:19,75,1
2020.08.01,Saturday,13:19,52,2
2020.08.01,Saturday,13:19,53,1
2020.08.01,Saturday,13:20,64,1
2020.08.01,Saturday,13:20,47,2
2020.08.01,Saturday,13:20,45,2
2020.08.01,Saturday,13:20,63,1
2020.08.01,Saturday,13:20,69,1
2020.08.01,Saturday,13:20,48,2
2020.08.01,Saturday,13:20,71,1
2020.08.01,Saturday,13:20,66,1
2020.08.01,Saturday,13:20,14,2
2020.08.01,Saturday,13:21,33,2
2020.08.01,Saturday,13:21,43,2
2020.08.01,Saturday,13:21,64,1
2020.08.01,Saturday,13:21,40,2
2020.08.01,Saturday,13:21,53,2
2020.08.01,Saturday,13:21,46,2
2020.08.01,Saturday,13:21,67,1
2020.08.01,Saturday,13:22,67,1
2020.08.01,Saturday,13:22,41,2
2020.08.01,Saturday,13:23,47,2
2020.08.01,Saturday,13:23,66,1
2020.08.01,Saturday,13:23,35,2
2020.08.01,Saturday,13:23,58,1
2020.08.01,Saturday,13:24,45,2
2020.08.01,Saturday,13:25,77,1
2020.08.01,Saturday,13:25,68,1
2020.08.01,Saturday,13:25,54,2
2020.08.01,Saturday,13:25,43,2
2020.08.01,Saturday,13:25,84,1
2020.08.01,Saturday,13:25,42,2
2020.08.01,Saturday,13:26,44,2
2020.08.01,Saturday,13:26,51,2
2020.08.01,Saturday,13:26,52,2
2020.08.01,Saturday,13:26,56,1
2020.08.01,Saturday,13:26,46,2
2020.08.01,Saturday,13:26,87,1
2020.08.01,Saturday,13:27,55,2
2020.08.01,Saturday,13:27,40,2
2020.08.01,Saturday,13:27,47,2
2020.08.01,Saturday,13:27,44,2
2020.08.01,Saturday,13:27,62,2
2020.08.01,Saturday,13:27,51,2
2020.08.01,Saturday,13:27,56,1
2020.08.01,Saturday,13:27,44,2
2020.08.01,Saturday,13:28,87,1
2020.08.01,Saturday,13:28,91,1
